"report_date","data_date","Country","confirmed_cases_total","cases_total_china_exposure","cases_total_outside_china_exposure_international","cases_total_local_exposure","cases_total_unknown_exposure","country_of_exposure","second_country_of_exposure","transmission_classification","source","accessed_by","accessed_date","notes","notes2","source2","accessed_by2","accessed_date2","notes3"
2020-03-17,2020-03-17,"Monaco",9,NA,NA,NA,NA,NA,NA,"under investigation","https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200317-sitrep-57-covid-19.pdf?sfvrsn=a26922f2_2","OTT",2020-03-18,NA,NA,NA,NA,NA,NA
2020-03-17,2020-03-17,"Liechtenstein",7,NA,NA,NA,NA,NA,NA,"imported only","https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200317-sitrep-57-covid-19.pdf?sfvrsn=a26922f2_2","OTT",2020-03-18,NA,NA,NA,NA,NA,NA
2020-03-17,2020-03-17,"Ukraine",7,NA,NA,NA,NA,NA,NA,"local","https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200317-sitrep-57-covid-19.pdf?sfvrsn=a26922f2_2","OTT",2020-03-18,NA,NA,NA,NA,NA,NA
2020-03-17,2020-03-17,"Kazakhstan",6,NA,NA,NA,NA,NA,NA,"imported only","https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200317-sitrep-57-covid-19.pdf?sfvrsn=a26922f2_2","OTT",2020-03-18,NA,NA,NA,NA,NA,NA
2020-03-17,2020-03-17,"Uzbekistan",4,NA,NA,NA,NA,NA,NA,"under investigation","https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200317-sitrep-57-covid-19.pdf?sfvrsn=a26922f2_2","OTT",2020-03-18,NA,NA,NA,NA,NA,NA
2020-03-17,2020-03-17,"Holy See",1,NA,NA,NA,NA,NA,NA,"under investigation","https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200317-sitrep-57-covid-19.pdf?sfvrsn=a26922f2_2","OTT",2020-03-18,NA,NA,NA,NA,NA,NA
2020-03-17,2020-03-17,"Faroe Islands",47,NA,NA,NA,NA,NA,NA,"imported only","https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200317-sitrep-57-covid-19.pdf?sfvrsn=a26922f2_2","OTT",2020-03-18,NA,NA,NA,NA,NA,NA
2020-03-17,2020-03-17,"Gibraltar",3,NA,NA,NA,NA,NA,NA,"under investigation","https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200317-sitrep-57-covid-19.pdf?sfvrsn=a26922f2_2","OTT",2020-03-18,NA,NA,NA,NA,NA,NA
2020-03-17,2020-03-17,"Jersey",2,NA,NA,NA,NA,NA,NA,"imported only","https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200317-sitrep-57-covid-19.pdf?sfvrsn=a26922f2_2","OTT",2020-03-18,NA,NA,NA,NA,NA,NA
2020-03-17,2020-03-17,"Guernsey",1,NA,NA,NA,NA,NA,NA,"imported only","https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200317-sitrep-57-covid-19.pdf?sfvrsn=a26922f2_2","OTT",2020-03-18,NA,NA,NA,NA,NA,NA
2020-03-17,2020-03-17,"Indonesia",172,NA,NA,NA,NA,NA,NA,"local","https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200317-sitrep-57-covid-19.pdf?sfvrsn=a26922f2_2","OTT",2020-03-18,NA,NA,NA,NA,NA,NA
2020-03-17,2020-03-17,"Thailand",147,NA,NA,NA,NA,NA,NA,"local","https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200317-sitrep-57-covid-19.pdf?sfvrsn=a26922f2_2","OTT",2020-03-18,NA,NA,NA,NA,NA,NA
2020-03-17,2020-03-17,"India",137,NA,NA,NA,NA,NA,NA,"local","https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200317-sitrep-57-covid-19.pdf?sfvrsn=a26922f2_2","OTT",2020-03-18,NA,NA,NA,NA,NA,NA
2020-03-17,2020-03-17,"Sri Lanka",29,NA,NA,NA,NA,NA,NA,"local","https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200317-sitrep-57-covid-19.pdf?sfvrsn=a26922f2_2","OTT",2020-03-18,NA,NA,NA,NA,NA,NA
2020-03-17,2020-03-17,"Maldives",13,NA,NA,NA,NA,NA,NA,"local","https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200317-sitrep-57-covid-19.pdf?sfvrsn=a26922f2_2","OTT",2020-03-18,NA,NA,NA,NA,NA,NA
2020-03-17,2020-03-17,"Bangladesh",8,NA,NA,NA,NA,NA,NA,"local","https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200317-sitrep-57-covid-19.pdf?sfvrsn=a26922f2_2","OTT",2020-03-18,NA,NA,NA,NA,NA,NA
2020-03-17,2020-03-17,"Bhutan",1,NA,NA,NA,NA,NA,NA,"imported only","https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200317-sitrep-57-covid-19.pdf?sfvrsn=a26922f2_2","OTT",2020-03-18,NA,NA,NA,NA,NA,NA
2020-03-17,2020-03-17,"Nepal",1,NA,NA,NA,NA,NA,NA,"imported only","https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200317-sitrep-57-covid-19.pdf?sfvrsn=a26922f2_2","OTT",2020-03-18,NA,NA,NA,NA,NA,NA
2020-03-17,2020-03-17,"Iran (Islamic Republic of Iran)",14991,NA,NA,NA,NA,NA,NA,"local","https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200317-sitrep-57-covid-19.pdf?sfvrsn=a26922f2_2","OTT",2020-03-18,NA,NA,NA,NA,NA,NA
2020-03-17,2020-03-17,"Qatar",439,NA,NA,NA,NA,NA,NA,"local","https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200317-sitrep-57-covid-19.pdf?sfvrsn=a26922f2_2","OTT",2020-03-18,NA,NA,NA,NA,NA,NA
2020-03-17,2020-03-17,"Bahrain",229,NA,NA,NA,NA,NA,NA,"local","https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200317-sitrep-57-covid-19.pdf?sfvrsn=a26922f2_2","OTT",2020-03-18,NA,NA,NA,NA,NA,NA
2020-03-17,2020-03-17,"Pakistan",187,NA,NA,NA,NA,NA,NA,"imported only","https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200317-sitrep-57-covid-19.pdf?sfvrsn=a26922f2_2","OTT",2020-03-18,NA,NA,NA,NA,NA,NA
2020-03-17,2020-03-17,"Egypt",166,NA,NA,NA,NA,NA,NA,"local","https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200317-sitrep-57-covid-19.pdf?sfvrsn=a26922f2_2","OTT",2020-03-18,NA,NA,NA,NA,NA,NA
2020-03-17,2020-03-17,"Saudi Arabia",133,NA,NA,NA,NA,NA,NA,"local","https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200317-sitrep-57-covid-19.pdf?sfvrsn=a26922f2_2","OTT",2020-03-18,NA,NA,NA,NA,NA,NA
2020-03-17,2020-03-17,"Kuwait",130,NA,NA,NA,NA,NA,NA,"local","https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200317-sitrep-57-covid-19.pdf?sfvrsn=a26922f2_2","OTT",2020-03-18,NA,NA,NA,NA,NA,NA
2020-03-17,2020-03-17,"Iraq",124,NA,NA,NA,NA,NA,NA,"local","https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200317-sitrep-57-covid-19.pdf?sfvrsn=a26922f2_2","OTT",2020-03-18,NA,NA,NA,NA,NA,NA
2020-03-17,2020-03-17,"Lebanon",109,NA,NA,NA,NA,NA,NA,"local","https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200317-sitrep-57-covid-19.pdf?sfvrsn=a26922f2_2","OTT",2020-03-18,NA,NA,NA,NA,NA,NA
2020-03-17,2020-03-17,"United Arab Emirates",98,NA,NA,NA,NA,NA,NA,"local","https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200317-sitrep-57-covid-19.pdf?sfvrsn=a26922f2_2","OTT",2020-03-18,NA,NA,NA,NA,NA,NA
2020-03-17,2020-03-17,"Morocco",38,NA,NA,NA,NA,NA,NA,"local","https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200317-sitrep-57-covid-19.pdf?sfvrsn=a26922f2_2","OTT",2020-03-18,NA,NA,NA,NA,NA,NA
2020-03-17,2020-03-17,"Jordan",35,NA,NA,NA,NA,NA,NA,"imported only","https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200317-sitrep-57-covid-19.pdf?sfvrsn=a26922f2_2","OTT",2020-03-18,NA,NA,NA,NA,NA,NA
2020-03-17,2020-03-17,"Oman",24,NA,NA,NA,NA,NA,NA,"imported only","https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200317-sitrep-57-covid-19.pdf?sfvrsn=a26922f2_2","OTT",2020-03-18,NA,NA,NA,NA,NA,NA
2020-03-17,2020-03-17,"Afghanistan",21,NA,NA,NA,NA,NA,NA,"imported only","https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200317-sitrep-57-covid-19.pdf?sfvrsn=a26922f2_2","OTT",2020-03-18,NA,NA,NA,NA,NA,NA
2020-03-17,2020-03-17,"Tunisia",20,NA,NA,NA,NA,NA,NA,"local","https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200317-sitrep-57-covid-19.pdf?sfvrsn=a26922f2_2","OTT",2020-03-18,NA,NA,NA,NA,NA,NA
2020-03-17,2020-03-17,"Sudan",2,NA,NA,NA,NA,NA,NA,"imported only","https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200317-sitrep-57-covid-19.pdf?sfvrsn=a26922f2_2","OTT",2020-03-18,NA,NA,NA,NA,NA,NA
2020-03-17,2020-03-17,"Somalia",1,NA,NA,NA,NA,NA,NA,"imported only","https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200317-sitrep-57-covid-19.pdf?sfvrsn=a26922f2_2","OTT",2020-03-18,NA,NA,NA,NA,NA,NA
2020-03-17,2020-03-17,"Occupied Palestinian Territory",39,NA,NA,NA,NA,NA,NA,"local","https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200317-sitrep-57-covid-19.pdf?sfvrsn=a26922f2_2","OTT",2020-03-18,NA,NA,NA,NA,NA,NA
2020-03-17,2020-03-17,"United States of America",3503,NA,NA,NA,NA,NA,NA,"local","https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200317-sitrep-57-covid-19.pdf?sfvrsn=a26922f2_2","OTT",2020-03-18,NA,NA,NA,NA,NA,NA
2020-03-17,2020-03-17,"Canada",424,NA,NA,NA,NA,NA,NA,"local","https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200317-sitrep-57-covid-19.pdf?sfvrsn=a26922f2_2","OTT",2020-03-18,NA,NA,NA,NA,NA,NA
2020-03-17,2020-03-17,"Brazil",234,NA,NA,NA,NA,NA,NA,"local","https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200317-sitrep-57-covid-19.pdf?sfvrsn=a26922f2_2","OTT",2020-03-18,NA,NA,NA,NA,NA,NA
2020-03-17,2020-03-17,"Chile",156,NA,NA,NA,NA,NA,NA,"local","https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200317-sitrep-57-covid-19.pdf?sfvrsn=a26922f2_2","OTT",2020-03-18,NA,NA,NA,NA,NA,NA
2020-03-17,2020-03-17,"Peru",86,NA,NA,NA,NA,NA,NA,"local","https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200317-sitrep-57-covid-19.pdf?sfvrsn=a26922f2_2","OTT",2020-03-18,NA,NA,NA,NA,NA,NA
2020-03-17,2020-03-17,"Panama",69,NA,NA,NA,NA,NA,NA,"local","https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200317-sitrep-57-covid-19.pdf?sfvrsn=a26922f2_2","OTT",2020-03-18,NA,NA,NA,NA,NA,NA
2020-03-17,2020-03-17,"Argentina",65,NA,NA,NA,NA,NA,NA,"local","https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200317-sitrep-57-covid-19.pdf?sfvrsn=a26922f2_2","OTT",2020-03-18,NA,NA,NA,NA,NA,NA
2020-03-17,2020-03-17,"Ecuador",58,NA,NA,NA,NA,NA,NA,"local","https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200317-sitrep-57-covid-19.pdf?sfvrsn=a26922f2_2","OTT",2020-03-18,NA,NA,NA,NA,NA,NA
2020-03-17,2020-03-17,"Mexico",53,NA,NA,NA,NA,NA,NA,"imported only","https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200317-sitrep-57-covid-19.pdf?sfvrsn=a26922f2_2","OTT",2020-03-18,NA,NA,NA,NA,NA,NA
2020-03-17,2020-03-17,"Colombia",45,NA,NA,NA,NA,NA,NA,"local","https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200317-sitrep-57-covid-19.pdf?sfvrsn=a26922f2_2","OTT",2020-03-18,NA,NA,NA,NA,NA,NA
2020-03-17,2020-03-17,"Costa Rica",41,NA,NA,NA,NA,NA,NA,"local","https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200317-sitrep-57-covid-19.pdf?sfvrsn=a26922f2_2","OTT",2020-03-18,NA,NA,NA,NA,NA,NA
2020-03-17,2020-03-17,"Venezuela (Bolivarian Republic of)",33,NA,NA,NA,NA,NA,NA,"imported only","https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200317-sitrep-57-covid-19.pdf?sfvrsn=a26922f2_2","OTT",2020-03-18,NA,NA,NA,NA,NA,NA
2020-03-17,2020-03-17,"Dominican Republic",21,NA,NA,NA,NA,NA,NA,"local","https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200317-sitrep-57-covid-19.pdf?sfvrsn=a26922f2_2","OTT",2020-03-18,NA,NA,NA,NA,NA,NA
2020-03-17,2020-03-17,"Bolivia (Plurinational State of)",11,NA,NA,NA,NA,NA,NA,"imported only","https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200317-sitrep-57-covid-19.pdf?sfvrsn=a26922f2_2","OTT",2020-03-18,NA,NA,NA,NA,NA,NA
2020-03-17,2020-03-17,"Jamaica",10,NA,NA,NA,NA,NA,NA,"local","https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200317-sitrep-57-covid-19.pdf?sfvrsn=a26922f2_2","OTT",2020-03-18,NA,NA,NA,NA,NA,NA
2020-03-17,2020-03-17,"Paraguay",9,NA,NA,NA,NA,NA,NA,"local","https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200317-sitrep-57-covid-19.pdf?sfvrsn=a26922f2_2","OTT",2020-03-18,NA,NA,NA,NA,NA,NA
2020-03-17,2020-03-17,"Honduras",8,NA,NA,NA,NA,NA,NA,"imported only","https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200317-sitrep-57-covid-19.pdf?sfvrsn=a26922f2_2","OTT",2020-03-18,NA,NA,NA,NA,NA,NA
2020-03-17,2020-03-17,"Uruguay",6,NA,NA,NA,NA,NA,NA,"imported only","https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200317-sitrep-57-covid-19.pdf?sfvrsn=a26922f2_2","OTT",2020-03-18,NA,NA,NA,NA,NA,NA
2020-03-17,2020-03-17,"Cuba",5,NA,NA,NA,NA,NA,NA,"imported only","https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200317-sitrep-57-covid-19.pdf?sfvrsn=a26922f2_2","OTT",2020-03-18,NA,NA,NA,NA,NA,NA
2020-03-17,2020-03-17,"Trinidad and Tobago",5,NA,NA,NA,NA,NA,NA,"imported only","https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200317-sitrep-57-covid-19.pdf?sfvrsn=a26922f2_2","OTT",2020-03-18,NA,NA,NA,NA,NA,NA
2020-03-17,2020-03-17,"Guyana",4,NA,NA,NA,NA,NA,NA,"local","https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200317-sitrep-57-covid-19.pdf?sfvrsn=a26922f2_2","OTT",2020-03-18,NA,NA,NA,NA,NA,NA
2020-03-17,2020-03-17,"Saint Lucia",2,NA,NA,NA,NA,NA,NA,"imported only","https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200317-sitrep-57-covid-19.pdf?sfvrsn=a26922f2_2","OTT",2020-03-18,NA,NA,NA,NA,NA,NA
2020-03-17,2020-03-17,"Antigua and Barbuda",1,NA,NA,NA,NA,NA,NA,"imported only","https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200317-sitrep-57-covid-19.pdf?sfvrsn=a26922f2_2","OTT",2020-03-18,NA,NA,NA,NA,NA,NA
2020-03-17,2020-03-17,"Bahamas",1,NA,NA,NA,NA,NA,NA,"local","https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200317-sitrep-57-covid-19.pdf?sfvrsn=a26922f2_2","OTT",2020-03-18,NA,NA,NA,NA,NA,NA
2020-03-17,2020-03-17,"Guatemala",1,NA,NA,NA,NA,NA,NA,"imported only","https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200317-sitrep-57-covid-19.pdf?sfvrsn=a26922f2_2","OTT",2020-03-18,NA,NA,NA,NA,NA,NA
2020-03-17,2020-03-17,"Saint Vincent and the Grenadines",1,NA,NA,NA,NA,NA,NA,"imported only","https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200317-sitrep-57-covid-19.pdf?sfvrsn=a26922f2_2","OTT",2020-03-18,NA,NA,NA,NA,NA,NA
2020-03-17,2020-03-17,"Suriname",1,NA,NA,NA,NA,NA,NA,"imported only","https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200317-sitrep-57-covid-19.pdf?sfvrsn=a26922f2_2","OTT",2020-03-18,NA,NA,NA,NA,NA,NA
2020-03-17,2020-03-17,"Guadeloupe",18,NA,NA,NA,NA,NA,NA,"imported only","https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200317-sitrep-57-covid-19.pdf?sfvrsn=a26922f2_2","OTT",2020-03-18,NA,NA,NA,NA,NA,NA
2020-03-17,2020-03-17,"Martinique",16,NA,NA,NA,NA,NA,NA,"imported only","https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200317-sitrep-57-covid-19.pdf?sfvrsn=a26922f2_2","OTT",2020-03-18,NA,NA,NA,NA,NA,NA
2020-03-17,2020-03-17,"French Guiana",7,NA,NA,NA,NA,NA,NA,"imported only","https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200317-sitrep-57-covid-19.pdf?sfvrsn=a26922f2_2","OTT",2020-03-18,NA,NA,NA,NA,NA,NA
2020-03-17,2020-03-17,"Curaçao",3,NA,NA,NA,NA,NA,NA,"imported only","https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200317-sitrep-57-covid-19.pdf?sfvrsn=a26922f2_2","OTT",2020-03-18,NA,NA,NA,NA,NA,NA
2020-03-17,2020-03-17,"Puerto Rico",3,NA,NA,NA,NA,NA,NA,"imported only","https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200317-sitrep-57-covid-19.pdf?sfvrsn=a26922f2_2","OTT",2020-03-18,NA,NA,NA,NA,NA,NA
2020-03-17,2020-03-17,"Saint Barthélemy",3,NA,NA,NA,NA,NA,NA,"under investigation","https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200317-sitrep-57-covid-19.pdf?sfvrsn=a26922f2_2","OTT",2020-03-18,NA,NA,NA,NA,NA,NA
2020-03-17,2020-03-17,"Aruba",2,NA,NA,NA,NA,NA,NA,"imported only","https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200317-sitrep-57-covid-19.pdf?sfvrsn=a26922f2_2","OTT",2020-03-18,NA,NA,NA,NA,NA,NA
2020-03-17,2020-03-17,"Saint Martin",2,NA,NA,NA,NA,NA,NA,"under investigation","https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200317-sitrep-57-covid-19.pdf?sfvrsn=a26922f2_2","OTT",2020-03-18,NA,NA,NA,NA,NA,NA
2020-03-17,2020-03-17,"United States Virgin Islands",2,NA,NA,NA,NA,NA,NA,"imported only","https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200317-sitrep-57-covid-19.pdf?sfvrsn=a26922f2_2","OTT",2020-03-18,NA,NA,NA,NA,NA,NA
2020-03-17,2020-03-17,"Cayman Islands",1,NA,NA,NA,NA,NA,NA,"imported only","https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200317-sitrep-57-covid-19.pdf?sfvrsn=a26922f2_2","OTT",2020-03-18,NA,NA,NA,NA,NA,NA
2020-03-17,2020-03-17,"South Africa",62,NA,NA,NA,NA,NA,NA,"local","https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200317-sitrep-57-covid-19.pdf?sfvrsn=a26922f2_2","OTT",2020-03-18,NA,NA,NA,NA,NA,NA
2020-03-17,2020-03-17,"Algeria",60,NA,NA,NA,NA,NA,NA,"local","https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200317-sitrep-57-covid-19.pdf?sfvrsn=a26922f2_2","OTT",2020-03-18,NA,NA,NA,NA,NA,NA
2020-03-17,2020-03-17,"Senegal",27,NA,NA,NA,NA,NA,NA,"local","https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200317-sitrep-57-covid-19.pdf?sfvrsn=a26922f2_2","OTT",2020-03-18,NA,NA,NA,NA,NA,NA
2020-03-17,2020-03-17,"Burkina Faso",15,NA,NA,NA,NA,NA,NA,"imported only","https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200317-sitrep-57-covid-19.pdf?sfvrsn=a26922f2_2","OTT",2020-03-18,NA,NA,NA,NA,NA,NA
2020-03-17,2020-03-17,"Rwanda",7,NA,NA,NA,NA,NA,NA,"local","https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200317-sitrep-57-covid-19.pdf?sfvrsn=a26922f2_2","OTT",2020-03-18,NA,NA,NA,NA,NA,NA
2020-03-17,2020-03-17,"Cote d' lvoire",6,NA,NA,NA,NA,NA,NA,"imported only","https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200317-sitrep-57-covid-19.pdf?sfvrsn=a26922f2_2","OTT",2020-03-18,NA,NA,NA,NA,NA,NA
2020-03-17,2020-03-17,"Ghana",6,NA,NA,NA,NA,NA,NA,"imported only","https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200317-sitrep-57-covid-19.pdf?sfvrsn=a26922f2_2","OTT",2020-03-18,NA,NA,NA,NA,NA,NA
2020-03-17,2020-03-17,"Cameroon",5,NA,NA,NA,NA,NA,NA,"local","https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200317-sitrep-57-covid-19.pdf?sfvrsn=a26922f2_2","OTT",2020-03-18,NA,NA,NA,NA,NA,NA
2020-03-17,2020-03-17,"Ethiopia",5,NA,NA,NA,NA,NA,NA,"imported only","https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200317-sitrep-57-covid-19.pdf?sfvrsn=a26922f2_2","OTT",2020-03-18,NA,NA,NA,NA,NA,NA
2020-03-17,2020-03-17,"Seychelles",4,NA,NA,NA,NA,NA,NA,"imported only","https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200317-sitrep-57-covid-19.pdf?sfvrsn=a26922f2_2","OTT",2020-03-18,NA,NA,NA,NA,NA,NA
2020-03-17,2020-03-17,"Democratic Republic of the Congo",3,NA,NA,NA,NA,NA,NA,"imported only","https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200317-sitrep-57-covid-19.pdf?sfvrsn=a26922f2_2","OTT",2020-03-18,NA,NA,NA,NA,NA,NA
2020-03-17,2020-03-17,"Kenya",3,NA,NA,NA,NA,NA,NA,"local","https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200317-sitrep-57-covid-19.pdf?sfvrsn=a26922f2_2","OTT",2020-03-18,NA,NA,NA,NA,NA,NA
2020-03-17,2020-03-17,"Namibia",2,NA,NA,NA,NA,NA,NA,"imported only","https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200317-sitrep-57-covid-19.pdf?sfvrsn=a26922f2_2","OTT",2020-03-18,NA,NA,NA,NA,NA,NA
2020-03-17,2020-03-17,"Nigeria",2,NA,NA,NA,NA,NA,NA,"imported only","https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200317-sitrep-57-covid-19.pdf?sfvrsn=a26922f2_2","OTT",2020-03-18,NA,NA,NA,NA,NA,NA
2020-03-17,2020-03-17,"Benin",1,NA,NA,NA,NA,NA,NA,"imported only","https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200317-sitrep-57-covid-19.pdf?sfvrsn=a26922f2_2","OTT",2020-03-18,NA,NA,NA,NA,NA,NA
2020-03-17,2020-03-17,"Central African Republic",1,NA,NA,NA,NA,NA,NA,"imported only","https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200317-sitrep-57-covid-19.pdf?sfvrsn=a26922f2_2","OTT",2020-03-18,NA,NA,NA,NA,NA,NA
2020-03-17,2020-03-17,"Congo",1,NA,NA,NA,NA,NA,NA,"imported only","https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200317-sitrep-57-covid-19.pdf?sfvrsn=a26922f2_2","OTT",2020-03-18,NA,NA,NA,NA,NA,NA
2020-03-17,2020-03-17,"Equatorial Guinea",1,NA,NA,NA,NA,NA,NA,"imported only","https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200317-sitrep-57-covid-19.pdf?sfvrsn=a26922f2_2","OTT",2020-03-18,NA,NA,NA,NA,NA,NA
2020-03-17,2020-03-17,"Eswatini",1,NA,NA,NA,NA,NA,NA,"imported only","https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200317-sitrep-57-covid-19.pdf?sfvrsn=a26922f2_2","OTT",2020-03-18,NA,NA,NA,NA,NA,NA
2020-03-17,2020-03-17,"Gabon",1,NA,NA,NA,NA,NA,NA,"imported only","https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200317-sitrep-57-covid-19.pdf?sfvrsn=a26922f2_2","OTT",2020-03-18,NA,NA,NA,NA,NA,NA
2020-03-17,2020-03-17,"Guinea",1,NA,NA,NA,NA,NA,NA,"imported only","https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200317-sitrep-57-covid-19.pdf?sfvrsn=a26922f2_2","OTT",2020-03-18,NA,NA,NA,NA,NA,NA
2020-03-17,2020-03-17,"Liberia",1,NA,NA,NA,NA,NA,NA,"imported only","https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200317-sitrep-57-covid-19.pdf?sfvrsn=a26922f2_2","OTT",2020-03-18,NA,NA,NA,NA,NA,NA
2020-03-17,2020-03-17,"Mauritania",1,NA,NA,NA,NA,NA,NA,"imported only","https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200317-sitrep-57-covid-19.pdf?sfvrsn=a26922f2_2","OTT",2020-03-18,NA,NA,NA,NA,NA,NA
2020-03-17,2020-03-17,"Togo",1,NA,NA,NA,NA,NA,NA,"imported only","https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200317-sitrep-57-covid-19.pdf?sfvrsn=a26922f2_2","OTT",2020-03-18,NA,NA,NA,NA,NA,NA
2020-03-17,2020-03-17,"United Republic of Tanzania",1,NA,NA,NA,NA,NA,NA,"imported only","https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200317-sitrep-57-covid-19.pdf?sfvrsn=a26922f2_2","OTT",2020-03-18,NA,NA,NA,NA,NA,NA
2020-03-17,2020-03-17,"Réunion",9,NA,NA,NA,NA,NA,NA,"imported only","https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200317-sitrep-57-covid-19.pdf?sfvrsn=a26922f2_2","OTT",2020-03-18,NA,NA,NA,NA,NA,NA
